id,target,CCJ_government,CCJ_private,bank_bal2,land_worth,bank_balance,wages,house_value,savings,amount_owed,wages_debt_percent,stocks_profile,difference_wages_last_year,properties,mortgage
11022,0,0,0,69,0,38,169,161,0,0,34.9,5.3,-0.5,0,0
11023,1,,,-16,0,197,222,56,0,0,58.2,10.3,-1.3,0,0
11024,0,0,0,284,1451,121,334,538,80,88,86.3,96.4,-0.1,1,1
11025,0,0,0,28,0,0,11,123,0,0,71.1,-4.8,0.9,0,0
11026,0,0,0,12,0,254,1254,109,4,351,55.9,31.8,-1.1,0,0
11027,0,0,0,-29,0,25,126,98,0,0,55.9,131.8,0.9,0,0
11028,0,0,0,43,0,0,911,170,0,333,74.1,79.1,-1.4,0,0
11029,1,1,1,-223,0,0,35,97,0,51,-200,11.1,0,0,0
11030,0,0,0,312,0,867,1003,407,173,2,100,-26.8,-0.1,0,0
11031,0,0,0,-252,0,109,193,84,0,40,69.4,-310.7,1.1,0,0
11032,0,,,-46,0,43,163,70,0,10,100,-93.7,-0.3,0,0
11033,0,0,0,-784,0,1,2298,-179,0,448,33,489.7,-0.9,0,0
11034,0,0,0,-3782,25655,149,245,108,0,117,100,165.4,0,1,1
11035,0,0,0,-52,0,163,199,-152,0,0,100,-53.8,-0.9,0,0
11036,0,0,0,-24,4397,0,592,229,105,721,48.8,-41.2,0.2,3,1
11037,1,7,0,-3067,0,0,1,-1359,0,185,0,709.2,-1.8,0,0
11038,0,0,0,714,0,120,2349,1274,817,4,100,27.5,0.1,0,0
11039,0,0,0,-144,0,688,749,131,187,32,100,-73,-0.3,0,0
11040,0,0,0,570,0,770,797,663,0,0,100,3.6,-1.9,0,0
11041,0,0,0,108,0,287,741,170,13,32,67.7,60,-0.8,0,0
11042,0,,,-330,3883,8,8,93,0,23,100,-350.5,-0.1,11,1
11043,0,0,0,760,3400,746,1817,862,361,205,47.6,29.9,0.1,1,1
11044,0,0,0,679,0,2445,26328,4182,0,1274,80,62.8,0.3,0,0
11045,0,0,0,681,2723,0,0,911,373,50,0,-37.5,0,3,1
11046,1,,,5,0,4,7033,104,13,37,-48.7,-19.4,-0.6,0,0
11047,0,0,0,38,0,721,730,442,230,0,100,-112.9,-0.8,0,0
11048,1,3,1,464,0,0,0,569,186,254,100,136.6,0.3,0,0
11049,0,0,0,180,2772,541,545,102,0,0,100,180.6,0,1,1
11050,0,0,0,129,0,1794,4674,946,175,1405,25.3,1.1,-0.1,0,0
11051,0,0,0,-1,0,997,1004,99,0,905,100,-1,-4.1,0,0
11052,1,1,0,-146,0,31,187,-216,0,72,43.6,-175.3,1.9,0,0
11053,0,1,0,226,0,22,408,85,0,19,72.4,95,0.1,0,0
11054,0,0,0,574,0,732,1224,980,0,21,100,-21.8,-0.2,0,0
11055,1,0,0,-2252,0,247,354,-176,0,102,0,1035.1,0,0,0
11056,1,0,0,-62,0,1,21,-418,0,0,0,-65.5,0,0,0
11057,0,,,-71,1404,12,177,59,0,390,74.6,1566.4,0.5,0,0
11058,0,0,0,415,0,211,578,111,0,0,100,-3514.9,0.3,0,0
11059,0,0,0,813,0,2636,4495,1900,5551,360,93.5,-9.4,-0.2,0,0
11060,0,0,0,175,0,275,952,299,17,229,58.3,41.5,0,0,0
11061,0,0,0,202,0,103,412,280,80,27,94.2,-3.9,0,0,0
11062,1,7,0,101,0,58,157,234,0,33,63.5,-7.1,0.9,0,0
11063,0,0,0,118,0,201,275,250,0,16,100,351.7,-0.4,0,0
11064,0,0,0,-242,0,829,1221,495,144,51,0,-138.5,-0.6,0,0
11065,0,0,0,4,0,314,689,111,0,192,99.6,98,1.2,0,0
11066,0,0,0,819,0,778,1692,704,239,398,57.4,17.2,-0.2,0,0
11067,1,1,0,-682,0,-150,666,-3156,0,934,56.9,-83.1,1.1,0,0
11068,0,0,0,461,0,319,415,378,25,59,66,146.8,-0.1,0,0
11069,0,0,0,110,0,538,596,259,82,76,42.1,-57.2,-0.3,0,0
11070,0,0,0,49,0,228,314,135,0,14,37.9,35.3,-0.1,0,0
11071,0,0,0,-1201,0,228,731,280,0,3,100,-534.3,0.4,0,0
11072,0,0,0,15,0,25,131,189,50,0,11.3,-3.2,0.5,0,0
11073,0,0,0,-14,0,16,63,41,0,6,90,-26.7,-1.4,0,0
11074,0,0,0,-81,0,1,211,-42,0,0,55.5,192.9,2.7,0,0
11075,1,0,0,80,0,1,124,88,21,13,99.2,66.4,-0.7,0,0
11076,1,0,0,62,0,46,242,-45,0,65,100,-413.2,-3.1,0,0
11077,0,0,0,14,0,97,112,55,0,0,100,5.5,0,0,0
11078,0,0,0,317,0,389,671,292,91,25,53.2,65.7,-1.4,0,0
11079,0,0,0,179,0,198,317,183,35,7,92.3,-17,-0.1,0,0
11080,0,0,0,6,0,51,128,58,0,48,51.2,116.1,-1.5,0,0
11081,0,0,0,766,0,1043,1126,685,570,33,90.4,-13.3,-0.1,0,0
11082,0,0,0,337,0,328,715,425,0,7,53.8,-20.7,1.2,0,0
11083,0,0,0,-18,0,33,33,32,0,1,0,-89.2,-2.3,0,0
11084,0,0,0,16,0,24,242,130,14,35,61.1,-34.4,1,0,0
11085,0,0,0,-466,69311,901,1363,4214,0,1579,100,3.1,0,2,1
11086,0,0,0,773,8704,120,313,154,0,84,100,208.7,0,1,1
11087,0,0,0,524,7646,51,311,190,0,67,100,19.5,0,1,1
11088,0,,,895,0,985,985,577,224,0,100,70.6,0.5,0,0
11089,0,0,0,-79,0,74,83,129,0,0,22.1,-162.6,0.9,0,0
11090,1,1,0,-29,0,0,25,47,0,0,98.5,185.4,0.2,0,0
11091,0,,,-39,0,13,203,-132,0,260,0.8,-71.6,-0.3,0,0
11092,0,0,0,212,0,18,294,240,71,17,43.8,82.6,-1.3,0,0
11093,0,,,8,0,52,166,39,2,5,92.1,204.5,2,0,0
11094,0,0,0,-721,0,214,1183,106,0,1595,64.5,-709.4,-0.5,0,0
11095,1,4,0,155,0,85,291,179,0,0,100,186.6,0,0,0
11096,0,0,0,687,0,2151,5162,1425,439,93,100,4.9,-0.2,0,0
11097,0,0,0,4102,0,3613,7548,3277,2200,19,100,-23.4,0,0,0
11098,0,0,0,219,0,709,1599,373,57,311,100,-57.6,-0.5,0,0
11099,0,1,0,3,0,86,153,157,0,0,52.7,-90.5,-0.4,0,0
11100,0,0,0,43,0,0,2816,565,206,247,34.8,-69.9,0,3,1
11101,0,0,0,-3305,0,1797,1840,201602,0,60,100,-0.1,0,0,0
11102,0,0,0,49,0,75,163,85,0,6,75.4,214.4,-1.2,0,0
11103,0,0,0,255,0,712,1275,323,187,454,31.2,6.5,5,0,0
11104,1,2,0,28,0,90,310,72,0,77,86.1,-44.7,0.8,0,0
11105,0,,,-50,0,40,640,-99,0,180,100,-280.1,0.6,0,0
11106,0,0,0,0,4436,0,174,52,0,0,100,-1.9,-0.1,3,1
11107,1,21,4,147,330,4,163,218,98,107,86.1,-52.8,-0.6,1,0
11108,0,0,0,-226,0,386,407,50,0,76,0,-619.6,-0.8,0,0
11109,0,0,0,-151,0,5,77,52,0,13,22.4,5.7,-3.2,0,0
11110,0,0,0,74,0,68,550,692,459,7,100,-90.9,-0.6,0,0
11111,0,2,0,14,0,17,292,-90,0,125,83,-163.7,-1.4,0,0
11112,1,1,0,-920,0,66,7502,-857,0,2468,89.5,77.2,-2.1,0,0
11113,0,0,0,34,0,0,1899,216,0,0,100,94.7,0.4,2,1
11114,0,0,0,-103,0,6709,7344,2321,1661,219,39.8,-27.1,0,0,0
11115,0,0,0,580,0,524,796,956,481,8,100,-1.6,-0.2,0,0
11116,0,0,0,-39,0,62,95,128,40,1,75.7,-80.2,0.2,0,0
11117,0,0,0,302,0,507,675,762,0,5,100,-33.3,0.1,0,0
11118,1,2,3,-212,0,33,444,-18,116,14,100,-426.9,1.5,0,0
11119,0,0,0,64847,0,47105,68891,36206,17620,584,82.8,0.5,-0.4,0,0
11120,0,,,22,0,7,131,72,0,7,98.4,128.6,0.3,0,0
11121,0,0,0,-469,0,15,239,36,0,1,100,-1437,0.4,0,0
11122,0,0,0,109,0,512,896,115,0,177,100,621.5,0.2,0,0
11123,0,0,0,105,1055,410,453,111,27,0,100,-53.1,0.1,2,1
11124,0,0,0,4612,0,7607,10424,6064,2212,27,100,-62.9,-0.5,0,0
11125,0,0,0,305,0,386,541,281,40,0,100,-25.2,0.1,0,0
11126,0,0,0,16,0,102,460,206,0,204,40.5,48.5,2,0,0
11127,0,0,0,172,0,229,410,272,0,109,66.4,290.2,0,0,0
11128,0,0,0,307,0,525,843,404,122,21,100,1,-0.1,0,0
11129,1,0,0,34,0,0,2192,324,0,212,68,-113.3,-1.1,0,0
11130,0,,,14,0,1287,1293,1822,0,0,100,-42.8,-0.1,0,0
11131,0,0,0,156,0,346,737,224,0,23,100,82.9,-0.2,0,0
11132,0,0,0,85,0,540,703,386,124,73,68.8,16.2,0.3,0,0
11133,0,0,0,-45,0,124,124,112,0,0,100,-40.8,-1.5,0,0
11134,1,0,1,-8962,56935,12,2553,20349,0,43042,100,-44.6,0,2,1
11135,0,0,0,83,0,33,1181,464,1187,339,66.1,-78.8,-0.3,0,0
11136,0,0,0,-825,5105,420,530,41,184,424,100,804.9,0,1,1
11137,0,0,0,-92,0,36,208,97,0,33,-8.9,46.4,1.2,0,0
11138,0,0,0,169,0,578,1371,189,0,918,54.3,599.4,-0.9,0,0
11139,1,0,0,-14,0,62,58,50,0,0,0,447.9,0,0,0
11140,0,0,0,464,791,647,765,457,229,0,97.8,128,0,3,1
11141,1,,,-2,0,14,324,50,0,0,94.7,-9.8,-0.7,0,0
11142,0,0,0,11,0,183,249,107,47,45,85.5,-22,0.9,0,0
11143,0,0,0,559,0,617,1076,438,367,0,100,1.7,-0.2,0,0
11144,1,6,1,-276,0,0,354,-114,0,234,93.5,228.7,-0.8,0,0
11145,0,3,3,-654,0,125,1646,57,0,1107,46.3,-1116,2.2,0,0
11146,0,0,0,-35,0,75,469,28,0,35,98.8,-153.6,0.8,0,0
11147,0,0,0,50,0,602,1034,307,0,136,36.6,42.1,0,0,0
11148,0,0,0,735,0,1182,1662,920,568,36,100,-38,-0.4,0,0
11149,1,1,0,814,0,117,977,50,0,96,100,178,-1.4,0,0
11150,0,0,0,-22,0,582,597,201,337,0,100,-21.6,-0.2,0,0
11151,0,0,0,553,18592,105,550,664,280,0,100,-22,0,1,1
11152,0,0,0,-122,11764,253,299,223,0,23,100,-118.2,0,1,1
11153,0,0,0,848,0,1329,1501,877,561,0,100,5.8,-0.3,0,0
11154,0,0,0,264,0,25,129,215,65,3,100,74.3,-0.6,0,0
11155,0,0,0,530,0,31,1151,301,139,455,87.4,948.5,-0.9,0,0
11156,0,0,0,7,0,11,221,124,0,45,58.9,-18.8,0.9,0,0
11157,0,0,0,7,0,476,611,152,54,112,44.2,-9.1,-0.2,0,0
11158,0,0,0,624,0,77,2458,682,265,6,11.7,-32.1,0,0,0
11159,0,0,0,12,0,51,68,52,2,0,100,-7.1,0,0,0
11160,0,0,0,481,0,365,687,602,297,142,63.2,-38.5,0.2,0,0
11161,0,0,0,6,0,391,542,-5,0,273,55.7,-1010.9,1.5,0,0
11162,1,0,0,1145,0,220,2786,978,410,519,68.6,-31.6,-0.5,0,0
11163,0,0,0,-16,0,11,90,19,0,18,92.2,-150.1,0,0,0
11164,0,0,0,166,0,584,604,286,114,0,100,-27.6,-0.2,0,0
11165,0,0,0,56,0,298,1661,417,165,183,26.1,-112.3,1.6,0,0
11166,0,0,0,-28,0,360,420,233,147,1,97.8,-62.2,-0.1,0,0
11167,0,0,0,73,0,13,342,167,0,5,8.3,84.9,1.9,0,0
11168,1,,,-174,0,2,941,-494,0,1206,61.9,-96.1,-0.8,0,0
11169,0,0,0,-55,0,665,843,64,0,136,62.3,-539.1,0.3,0,0
11170,0,0,0,-302,0,6,380,-102,0,7,-48.2,296.1,0.6,0,0
11171,0,0,0,-9,0,0,10,-7,0,0,0,4628.6,-2,0,0
11172,0,0,0,181,0,274,274,148,45,0,100,111.3,0.6,0,0
11173,0,0,0,127,0,156,341,227,0,2,100,47.8,0,0,0
11174,0,0,0,163,0,35,214,197,0,0,100,1350.3,-5.3,0,0
11175,0,0,0,-4,0,71,71,52,0,6,0,-14.8,-0.4,0,0
11176,0,0,0,767,0,1455,1742,1165,0,0,100,-12.7,-0.2,0,0
11177,0,0,0,9,0,0,49,42,0,1,100,85,-1.2,0,0
11178,0,0,0,1257,14052,330,1180,953,0,201,99.9,112.6,0,1,1
11179,0,,,-217,0,22,459,78,0,0,76.8,-285.7,-91.1,0,0
11180,0,0,0,35,0,16,335,203,21,98,87.3,-15,-0.5,0,0
11181,1,,,-391,0,156,1331,-317,0,773,46.5,19.9,0.7,0,0
11182,0,0,0,572,0,498,956,48,0,55,60.8,-114.3,0.9,0,0
11183,0,,,-96,0,46,1029,-250,0,1050,37.1,-109.7,-2.6,0,0
11184,0,0,0,180,0,107,620,163,175,45,100,8.1,-1.9,0,0
11185,0,0,0,170,0,417,610,294,80,11,95.3,13.4,-0.4,0,0
11186,1,1,0,296,276,479,3317,212,75,1762,71.1,110.7,1.9,0,0
11187,0,0,0,75,0,11,341,179,0,0,100,745.7,0.4,0,0
11188,0,0,0,-1206,0,46,378,148,0,172,80.5,-409.8,0.3,0,0
11189,0,0,0,33,0,79,445,57,0,28,100,72.7,0.7,0,0
11190,0,0,0,1580,0,6047,6089,1644,0,173,100,106,-2.8,0,0
11191,1,1,2,-4,0,45,95,39,0,9,100,3.3,0.4,0,0
11192,0,,,-142,0,246,933,131,0,0,4.8,414.2,1.7,0,0
11193,0,0,0,667,1407,971,2231,503,336,305,80.7,104.3,0.4,1,1
11194,0,0,0,11,0,30,105,58,0,44,100,19,0.9,0,0
11195,0,3,5,-102,0,181,553,159,111,20,97.6,-78.5,0.2,0,0
11196,0,0,0,-61,0,9,60,4,0,4,22,-1580.4,-2.3,0,0
11197,0,0,0,618,4712,188,361,891,417,67,100,-15.4,0,1,1
11198,0,0,0,300,0,533,734,770,1585,89,100,7.8,0.2,0,0
11199,1,,,-636,0,0,1275,-592,0,1244,19,461.9,0.7,0,0
11200,0,0,0,-13,0,10,50,44,0,2,0,-75.1,-0.9,0,0
11201,0,0,0,-122,0,455,571,192,355,0,100,-84.4,0.7,0,0
11202,0,0,0,450,36300,478,1215,1009,0,195,100,26.2,0,1,1
11203,0,0,0,3,0,96,132,48,0,55,100,-141.4,2.2,0,0
11204,0,0,0,-50,0,0,73,-2,0,23,74.2,2629.2,3.2,0,0
11205,0,0,0,314,0,193,581,243,261,120,62.8,-33.3,0.1,0,0
11206,0,0,0,54,0,543,582,992,0,16,100,-91.1,0,0,0
11207,0,0,0,345,0,95,816,287,101,2,100,-4,-0.5,0,0
11208,1,2,4,-17,0,6,13,30,0,19,48.3,-50.3,0,0,0
11209,0,0,0,1,0,88,97,51,0,1,100,-11.7,0.4,0,0
11210,0,0,0,11,0,2,8,71,0,0,100,6,0,0,0
11211,0,0,0,8,0,36,72,60,0,0,100,215.2,-6.3,0,0
11212,0,0,0,-13,0,71,95,42,0,0,97.3,-54.6,1,0,0
11213,0,0,0,41,0,52,298,90,0,6,95.8,44,0.8,0,0
11214,0,0,0,-180,3100,95,1022,1137,0,3,100,21.9,0,1,1
11215,0,0,0,863,0,751,3466,2359,0,7,100,-40.8,0.2,0,0
11216,0,0,0,162,0,51,895,157,40,136,77,68.4,-0.3,0,0
11217,0,0,0,-37,0,35,50,-3,0,0,37.1,1260.6,0.2,0,0
11218,0,0,0,-18,0,23,23,17,0,0,-100,-3,-9,0,0
11219,0,0,0,12,0,24,108,63,0,11,87.6,109.2,0.8,0,0
11220,0,0,0,2763,0,2511,3338,2793,1268,55,100,30.2,0,0,0
11221,0,0,0,195,0,274,341,136,49,0,90.2,94,-1.2,0,0
11222,0,0,0,75,0,9,109,116,0,0,100,137.9,0.3,0,0
11223,0,0,0,589,0,667,769,389,160,116,100,44,-1.3,0,0
11224,0,0,0,-82,0,0,433,85,0,0,56.1,-199.8,0.1,0,0
11225,0,,,770,0,553,1954,497,501,1603,61.7,-34.2,1.4,0,0
11226,0,0,0,167,243,169,677,666,345,0,97.9,-14,-0.3,0,0
11227,0,0,0,-41,0,66,221,162,0,0,100,-20.4,0.2,0,0
11228,0,0,0,559,0,466,962,553,353,7,100,-20.4,-0.1,0,0
11229,0,0,0,874,0,1222,1229,659,411,2,44.3,-19.2,-0.8,0,0
11230,0,0,0,-649,0,280,1542,91,0,240,69.2,-765.3,1.9,0,0
11231,0,0,0,-9,0,55,64,950,0,0,0,-1.7,0,0,0
11232,0,0,0,200,0,478,496,393,0,0,25,-36,0.9,0,0
11233,1,1,1,946,0,0,1560,487,0,1023,92.8,-39,-1.7,0,0
11234,0,0,0,265,4142,3,14,370,58,1,0,-14.8,0,1,1
11235,0,0,0,258,0,162,563,176,198,187,22.1,202.2,0.5,0,0
11236,0,0,0,-316,0,344,431,67,0,17,68.4,-432.7,-0.7,0,0
11237,0,0,0,22,0,30,53,48,0,0,80,131,0.3,0,0
11238,1,1,2,49,0,1,19,56,0,6,100,2187.5,-5.1,0,0
11239,0,0,0,82,2792,0,66,184,63,20,100,-9.4,0,1,1
11240,0,0,0,240,36,53,212,238,0,0,100,59.6,0.9,0,0
11241,0,0,0,238,0,345,432,182,220,16,100,67.9,-1.9,0,0
11242,0,0,0,11,0,474,2100,930,39,99,19.5,-16.2,0.9,0,0
11243,0,0,0,2321,0,168,3403,3548,234,81,100,32.2,0.1,0,0
11244,0,0,0,-478,50,16,828,620,0,0,34.8,-80.4,0.3,0,0
11245,1,1,0,-363,0,14,134,416,0,0,61.1,1440.2,0.7,0,0
11246,0,0,0,622,31231,590,690,820,455,583,100,-10.8,0,1,1
11247,0,0,0,138,0,193,442,212,385,16,100,-22.9,0.1,0,0
11248,0,0,0,83,0,19,229,154,40,22,55.8,19.5,0.5,0,0
11249,0,0,0,-245,0,38,130,105,0,0,54.9,-40.1,2.3,0,0
11250,0,0,0,178,0,35,313,168,226,57,92.9,-17.7,-0.4,0,0
11251,0,0,0,1,0,17,155,28,0,23,85.4,7.3,0.6,0,0
11252,0,0,0,4,0,177,976,238,0,349,39.1,1.7,0.6,0,0
11253,0,0,0,5,0,740,879,260,378,0,100,-4.3,0.1,0,0
11254,0,0,0,-11,1821,32,33,96,0,475,100,-75,0,1,1
11255,0,0,0,38,0,188,192,182,0,0,100,-11.6,-0.1,0,0
11256,0,0,0,166,0,314,315,198,40,0,100,-1,-0.1,0,0
11257,0,0,0,-123,0,71,86,-729,0,27,100,-43.3,0.2,0,0
11258,0,0,0,10,0,899,903,901,0,0,0,-94.1,0,0,0
11259,0,0,0,-217,0,274,1312,337,0,742,55.8,-168.4,0.4,0,0
11260,0,0,0,106,10315,456,483,547,153,0,100,-77.5,-0.1,2,1
11261,0,0,0,50,12359,9,744,100,0,160,100,96.9,0,0,0
11262,0,0,0,-8,0,14,26,33,0,0,100,-14.2,0.1,0,0
11263,0,0,0,126,0,609,780,559,52,15,94.5,9.8,0.1,0,0
11264,0,0,0,201,14177,172,548,3332,50,0,100,8.1,0,2,1
11265,1,0,2,-16,0,1,315,-30,0,42,89.5,509.3,0.5,0,0
11266,0,0,0,-10,0,167,574,631,13,1,100,235.6,-1.2,0,0
11267,0,0,0,382,0,656,1031,632,124,14,100,-37.4,-0.1,0,0
11268,0,0,0,437,0,722,1047,346,140,129,66.6,-289.7,-1.9,0,0
11269,0,0,0,17,0,84,143,107,0,0,92.4,-1.9,-0.2,0,0
11270,0,0,0,33,0,82,2406,238,13,620,29.3,-65.8,0.2,0,0
11271,0,,,64,0,44,721,155,58,87,98.5,-63,0.4,0,0
11272,0,0,0,516,201642,5283,9022,449,0,1558,100,2526.2,0.1,1,1
11273,0,0,0,45,0,117,404,266,85,7,100,-63.8,0.2,0,0
11274,0,0,0,-3,0,372,422,70,0,0,100,2.1,0.9,0,0
11275,0,,,163,0,261,312,476,0,0,88.2,-13.4,0.5,0,0
11276,0,0,0,-5,0,84,89,53,0,0,100,152.7,-0.1,0,0
11277,0,0,0,-181,0,1,15,-257,0,66,-230,-49,-0.1,0,0
11278,1,0,0,-832,0,1,2,-996,0,0,0,-46.8,0,0,0
11279,0,0,0,2,0,31,201,136,0,0,94.2,-3.6,-3.6,0,0
11280,0,0,0,48,0,131,964,131,31,307,100,17.7,-0.2,0,0
11281,0,0,0,850,0,361,361,1126,1132,22,0,8.4,0,0,0
11282,1,,,473,0,0,4445,451,191,2494,15.4,-30,1,0,0
11283,0,0,0,231,0,259,416,236,38,28,100,3.9,0.4,0,0
11284,0,,,49,0,203,421,371,0,26,55.3,-53.7,1,0,0
11285,0,0,0,16,0,76,90,50,0,3,100,17.4,0.4,0,0
11286,1,1,0,12,0,203,226,71,0,0,10.1,-8.9,3.2,0,0
11287,0,0,0,321,0,984,1388,315,326,689,68.1,-3.6,0.3,0,0
11288,0,0,0,15,0,27,71,52,0,0,98,23.5,1.3,0,0
11289,0,0,0,-26,0,2,17,-158,0,0,0,-40.3,-0.1,0,0
11290,0,0,1,-40,0,4,112,56,0,97,73.2,3.6,-0.8,0,0
11291,0,0,0,42,0,21,140,100,0,27,100,312.7,0.9,0,0
11292,0,0,0,166,0,200,275,208,0,18,22.2,-14.1,0.8,0,0
11293,0,0,0,102,0,1921,2145,1536,769,6,100,-31.5,-1.5,0,0
11294,1,0,0,-306,0,7,415,-328,0,292,62.4,-1188.5,0.4,0,0
11295,0,0,0,1026,0,1199,1355,1668,885,0,100,-32.8,0.1,0,0
11296,0,0,0,2,0,42,317,111,0,60,32.8,-109.2,0.1,0,0
11297,0,0,0,324,0,81,563,255,236,4,100,-14.7,-0.1,0,0
11298,0,0,0,361,0,203,463,511,0,0,96.5,39.1,0.1,0,0
11299,0,0,0,260,0,195,647,299,235,0,71.1,42.8,0.8,0,0
11300,0,0,0,39,0,1,69,64,0,26,100,203.2,0.3,0,0
11301,1,1,0,278,0,610,714,344,0,0,99.6,80.8,0.5,0,0
11302,0,0,0,15,0,100,100,59,0,0,100,21.1,0.2,0,0
11303,0,0,0,-5,0,78,852,349,0,101,88.8,5.7,0,0,0
11304,1,5,2,-300,0,1,378,-521,0,150,100,-65,0.2,0,0
11305,0,0,0,124,0,5,617,203,0,0,100,29.8,1.2,0,0
11306,0,0,0,-5,0,13,58,36,0,1,100,-11.5,-1.7,0,0
11307,0,0,0,-227,0,483,880,266,0,81,54.8,-55.9,0.1,0,0
11308,0,0,0,-30,0,338,398,119,149,0,0,-135.8,-2.4,0,0
11309,0,0,0,-1,0,79,137,123,30,20,71.8,-34.9,0.5,0,0
11310,0,0,0,-532,0,0,788,112,0,162,68.4,-57,0.9,0,0
11311,0,0,0,57,0,511,719,431,195,2,100,-60.8,-0.3,0,0
11312,0,0,0,27,0,5,53,46,0,0,100,98.7,0.8,0,0
11313,0,0,0,357,0,1857,2001,1293,368,1,100,-54.1,-0.4,0,0
11314,0,0,0,-127,0,0,118,-76,0,92,54.1,480.8,0.4,0,0
11315,1,22,0,-96,0,14,38,-17,0,0,0,564.7,-0.3,0,0
11316,0,0,0,331,0,569,1065,269,140,12,100,-12.3,-0.2,0,0
11317,0,0,0,625,0,911,982,447,227,2,93,5.6,-1.4,0,0
11318,0,,,-58,0,100,252,-7,0,9,99.4,820.8,1.3,0,0
11319,1,2,0,96,0,6,187,26,0,9,100,235.9,1.3,0,0
11320,0,0,0,-30,0,74,85,25,48,0,100,-141.8,-2.3,0,0
11321,0,0,0,30,0,74,92,56,0,0,71,84.4,1.3,0,0
11322,0,0,0,-12,0,0,18,30,0,2,100,-25.7,-4.1,0,0
11323,0,0,0,-100,0,40,199,157,0,65,46.8,263.1,0.1,0,0
11324,0,,,-695,0,1065,2264,1610,0,109,4.3,1051.1,1.4,0,0
11325,0,0,0,103,0,60,480,190,43,78,42.4,28.3,-0.2,0,0
11326,0,0,0,92,0,198,929,271,584,226,100,-13.9,-1,0,0
11327,0,0,0,-36,0,93,166,153,0,1,7.4,-5,0.9,0,0
11328,0,0,0,2188,0,3448,4360,3209,755,150,100,18.8,-0.1,0,0
11329,0,0,0,-37,0,63,110,135,0,1,98.3,-71,0,0,0
11330,0,0,0,-93,0,239,239,77,0,0,0,107.3,0,0,0
11331,0,0,0,257,0,0,6013,1118,445,48,18.6,-0.2,0.1,0,0
11332,1,,,16,0,1,147,-120,0,89,39.6,-150.1,-0.6,0,0
11333,0,0,0,505,0,115,4507,736,0,793,32.7,12.3,1.1,0,0
11334,0,0,0,-42,0,14,458,72,0,32,90.2,-74.8,0.2,0,0
11335,0,0,0,-240,0,112,323,101,0,159,76,-62.9,0.3,0,0
11336,0,0,0,16,0,122,135,94,13,1,77.4,-30.2,-1.5,0,0
11337,0,0,0,355,0,622,783,534,0,146,89,21.4,0.8,0,0
11338,0,0,0,-130,0,304,366,62,0,2,98.6,-302.5,1.2,0,0
11339,0,0,0,3559,0,1241,8327,3353,3006,46,98.6,-2.1,0.1,0,0
11340,0,0,0,749,0,185,1728,740,439,39,100,-40.1,-0.2,0,0
11341,0,0,0,1037,0,520,2041,621,371,1,100,1.6,-0.4,0,0
11342,0,0,0,-416,0,252,373,58,0,84,94.1,-283.7,3.5,0,0
11343,0,0,0,385,80,413,990,740,95,27,72.8,-39,0.2,0,0
11344,0,0,0,-64,0,29,235,-148,0,9,64.5,-92.5,0.3,0,0
11345,0,0,0,119,0,101,5540,154,0,0,100,43,0,0,0
11346,0,0,0,-580,9025,0,281,770,0,121,0,64.7,0.1,0,0
11347,0,0,0,13,0,317,344,68,0,0,100,1.9,-0.1,0,0
11348,0,0,0,-15,0,87,398,135,0,8,100,-57.5,0.2,0,0
11349,0,0,0,314,0,501,763,487,0,94,100,92.3,-0.4,0,0
11350,0,0,0,421,0,262,2243,406,174,1082,100,-17.5,-0.5,1,1
11351,0,0,0,65,0,136,253,115,28,4,26.3,-5.5,-0.1,0,0
11352,0,0,0,-7,0,149,240,56,30,0,95.6,-11.3,3.2,0,0
11353,0,0,0,29,0,80,102,51,0,9,27.2,49.2,2.9,0,0
11354,0,,,221,0,640,865,289,237,62,64.4,-60,0.2,0,0
11355,0,0,0,-58,0,136,260,130,0,6,42.7,-79.8,1.2,0,0
11356,1,,,-3310,0,21,5298,-3259,0,6319,44,-392.5,-0.1,0,0
11357,0,0,0,-48,0,139,139,90,20,0,100,-30.7,0,0,0
11358,0,0,0,1689,0,9,9,1675,709,0,100,75.9,0.6,0,0
11359,0,0,0,-73,0,0,67,-96,0,0,89.7,-241.4,0.7,0,0
11360,0,0,0,-59,0,0,222,-212,0,150,24.5,12.1,-0.8,0,0
11361,0,0,0,76,0,93,132,253,0,0,0,-16.3,-0.1,0,0
11362,0,0,0,433,0,1395,1750,1515,25,2,100,-37.6,-0.1,0,0
11363,0,,,-84,0,0,35,-144,0,10,100,-16.7,-7.9,0,0
11364,1,0,0,24,0,70,345,79,0,86,59.9,60.7,-2.7,0,0
11365,0,0,0,5,0,0,388,-340,0,83,32.5,-117.6,-0.4,0,0
11366,0,,,-15,0,26,79,73,0,7,100,-123.4,-0.7,0,0
11367,0,0,0,-272,5655,0,59,2113,0,134,100,-10.3,0,4,1
11368,0,0,0,0,0,57,236,51,0,11,50.2,2,0.4,0,0
11369,0,1,0,68,0,0,524,112,0,65,100,51.3,-1.5,0,0
11370,0,0,0,30,0,57,218,80,0,18,81.3,181.5,0.5,0,0
11371,0,0,0,-55,0,468,625,216,161,27,88.8,-76.3,-0.4,0,0
11372,0,0,0,297,0,749,1220,862,0,25,73.5,28.7,-0.2,0,0
11373,0,0,0,507,0,690,2264,1253,872,61,44.1,0.7,-0.1,0,0
11374,0,0,0,-111,0,13,110,51,0,26,88.1,19.2,1.3,0,0
